icd_code,icd_version,long_title
S12351B,10,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, initial encounter for open fracture"
S12351D,10,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, subsequent encounter for fracture with routine healing"
S12351G,10,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12351K,10,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, subsequent encounter for fracture with nonunion"
S12351S,10,"Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra, sequela"
S1239,10,Other fracture of fourth cervical vertebra
S12390,10,Other displaced fracture of fourth cervical vertebra
S12390A,10,"Other displaced fracture of fourth cervical vertebra, initial encounter for closed fracture"
S12390B,10,"Other displaced fracture of fourth cervical vertebra, initial encounter for open fracture"
S12390D,10,"Other displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with routine healing"
S12390G,10,"Other displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12390K,10,"Other displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with nonunion"
S12390S,10,"Other displaced fracture of fourth cervical vertebra, sequela"
S12391,10,Other nondisplaced fracture of fourth cervical vertebra
S12391A,10,"Other nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture"
S12391B,10,"Other nondisplaced fracture of fourth cervical vertebra, initial encounter for open fracture"
S12391D,10,"Other nondisplaced fracture of fourth cervical vertebra, subsequent encounter for fracture with routine healing"
S12391G,10,"Other nondisplaced fracture of fourth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12391K,10,"Other nondisplaced fracture of fourth cervical vertebra, subsequent encounter for fracture with nonunion"
S12391S,10,"Other nondisplaced fracture of fourth cervical vertebra, sequela"
S124,10,Fracture of fifth cervical vertebra
S1240,10,Unspecified fracture of fifth cervical vertebra
S12400,10,Unspecified displaced fracture of fifth cervical vertebra
S12400A,10,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture"
S12400B,10,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for open fracture"
S12400D,10,"Unspecified displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12400G,10,"Unspecified displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12400K,10,"Unspecified displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12400S,10,"Unspecified displaced fracture of fifth cervical vertebra, sequela"
S12401,10,Unspecified nondisplaced fracture of fifth cervical vertebra
S12401A,10,"Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture"
S12401B,10,"Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for open fracture"
S12401D,10,"Unspecified nondisplaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12401G,10,"Unspecified nondisplaced fracture of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12401K,10,"Unspecified nondisplaced fracture of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12401S,10,"Unspecified nondisplaced fracture of fifth cervical vertebra, sequela"
S1243,10,Unspecified traumatic spondylolisthesis of fifth cervical vertebra
S12430,10,Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra
S12430A,10,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture"
S12430B,10,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture"
S12430D,10,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12430G,10,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12430K,10,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12430S,10,"Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra, sequela"
S12431,10,Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra
S12431A,10,"Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture"
S12431B,10,"Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture"
S12431D,10,"Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12431G,10,"Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12431K,10,"Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12431S,10,"Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, sequela"
S1244,10,Type III traumatic spondylolisthesis of fifth cervical vertebra
S1244XA,10,"Type III traumatic spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture"
S1244XB,10,"Type III traumatic spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture"
S1244XD,10,"Type III traumatic spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S1244XG,10,"Type III traumatic spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S1244XK,10,"Type III traumatic spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S1244XS,10,"Type III traumatic spondylolisthesis of fifth cervical vertebra, sequela"
S1245,10,Other traumatic spondylolisthesis of fifth cervical vertebra
S12450,10,Other traumatic displaced spondylolisthesis of fifth cervical vertebra
S12450A,10,"Other traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture"
S12450B,10,"Other traumatic displaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture"
S12450D,10,"Other traumatic displaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12450G,10,"Other traumatic displaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12450K,10,"Other traumatic displaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12450S,10,"Other traumatic displaced spondylolisthesis of fifth cervical vertebra, sequela"
S12451,10,Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra
S12451A,10,"Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for closed fracture"
S12451B,10,"Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, initial encounter for open fracture"
S12451D,10,"Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12451G,10,"Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12451K,10,"Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12451S,10,"Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra, sequela"
S1249,10,Other fracture of fifth cervical vertebra
S12490,10,Other displaced fracture of fifth cervical vertebra
S12490A,10,"Other displaced fracture of fifth cervical vertebra, initial encounter for closed fracture"
S12490B,10,"Other displaced fracture of fifth cervical vertebra, initial encounter for open fracture"
S12490D,10,"Other displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12490G,10,"Other displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12490K,10,"Other displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12490S,10,"Other displaced fracture of fifth cervical vertebra, sequela"
S12491,10,Other nondisplaced fracture of fifth cervical vertebra
S12491A,10,"Other nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture"
S12491B,10,"Other nondisplaced fracture of fifth cervical vertebra, initial encounter for open fracture"
S12491D,10,"Other nondisplaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing"
S12491G,10,"Other nondisplaced fracture of fifth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12491K,10,"Other nondisplaced fracture of fifth cervical vertebra, subsequent encounter for fracture with nonunion"
S12491S,10,"Other nondisplaced fracture of fifth cervical vertebra, sequela"
S125,10,Fracture of sixth cervical vertebra
S1250,10,Unspecified fracture of sixth cervical vertebra
S12500,10,Unspecified displaced fracture of sixth cervical vertebra
S12500A,10,"Unspecified displaced fracture of sixth cervical vertebra, initial encounter for closed fracture"
S12500B,10,"Unspecified displaced fracture of sixth cervical vertebra, initial encounter for open fracture"
S12500D,10,"Unspecified displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12500G,10,"Unspecified displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12500K,10,"Unspecified displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12500S,10,"Unspecified displaced fracture of sixth cervical vertebra, sequela"
S12501,10,Unspecified nondisplaced fracture of sixth cervical vertebra
S12501A,10,"Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture"
S12501B,10,"Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for open fracture"
S12501D,10,"Unspecified nondisplaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12501G,10,"Unspecified nondisplaced fracture of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12501K,10,"Unspecified nondisplaced fracture of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12501S,10,"Unspecified nondisplaced fracture of sixth cervical vertebra, sequela"
S1253,10,Unspecified traumatic spondylolisthesis of sixth cervical vertebra
S12530,10,Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra
S12530A,10,"Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture"
S12530B,10,"Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture"
S12530D,10,"Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12530G,10,"Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12530K,10,"Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12530S,10,"Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra, sequela"
S12531,10,Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra
S12531A,10,"Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture"
S12531B,10,"Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture"
S12531D,10,"Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12531G,10,"Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12531K,10,"Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12531S,10,"Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, sequela"
S1254,10,Type III traumatic spondylolisthesis of sixth cervical vertebra
S1254XA,10,"Type III traumatic spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture"
S1254XB,10,"Type III traumatic spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture"
S1254XD,10,"Type III traumatic spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S1254XG,10,"Type III traumatic spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S1254XK,10,"Type III traumatic spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S1254XS,10,"Type III traumatic spondylolisthesis of sixth cervical vertebra, sequela"
S1255,10,Other traumatic spondylolisthesis of sixth cervical vertebra
S12550,10,Other traumatic displaced spondylolisthesis of sixth cervical vertebra
S12550A,10,"Other traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture"
S12550B,10,"Other traumatic displaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture"
S12550D,10,"Other traumatic displaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12550G,10,"Other traumatic displaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12550K,10,"Other traumatic displaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12550S,10,"Other traumatic displaced spondylolisthesis of sixth cervical vertebra, sequela"
S12551,10,Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra
S12551A,10,"Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for closed fracture"
S12551B,10,"Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, initial encounter for open fracture"
S12551D,10,"Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12551G,10,"Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12551K,10,"Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12551S,10,"Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra, sequela"
S1259,10,Other fracture of sixth cervical vertebra
S12590,10,Other displaced fracture of sixth cervical vertebra
S12590A,10,"Other displaced fracture of sixth cervical vertebra, initial encounter for closed fracture"
S12590B,10,"Other displaced fracture of sixth cervical vertebra, initial encounter for open fracture"
S12590D,10,"Other displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12590G,10,"Other displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12590K,10,"Other displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12590S,10,"Other displaced fracture of sixth cervical vertebra, sequela"
S12591,10,Other nondisplaced fracture of sixth cervical vertebra
S12591A,10,"Other nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture"
S12591B,10,"Other nondisplaced fracture of sixth cervical vertebra, initial encounter for open fracture"
S12591D,10,"Other nondisplaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing"
S12591G,10,"Other nondisplaced fracture of sixth cervical vertebra, subsequent encounter for fracture with delayed healing"
S12591K,10,"Other nondisplaced fracture of sixth cervical vertebra, subsequent encounter for fracture with nonunion"
S12591S,10,"Other nondisplaced fracture of sixth cervical vertebra, sequela"
S126,10,Fracture of seventh cervical vertebra
S1260,10,Unspecified fracture of seventh cervical vertebra
S12600,10,Unspecified displaced fracture of seventh cervical vertebra
S12600A,10,"Unspecified displaced fracture of seventh cervical vertebra, initial encounter for closed fracture"
S12600B,10,"Unspecified displaced fracture of seventh cervical vertebra, initial encounter for open fracture"
S12600D,10,"Unspecified displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12600G,10,"Unspecified displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12600K,10,"Unspecified displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12600S,10,"Unspecified displaced fracture of seventh cervical vertebra, sequela"
S12601,10,Unspecified nondisplaced fracture of seventh cervical vertebra
S12601A,10,"Unspecified nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture"
S12601B,10,"Unspecified nondisplaced fracture of seventh cervical vertebra, initial encounter for open fracture"
S12601D,10,"Unspecified nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12601G,10,"Unspecified nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12601K,10,"Unspecified nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12601S,10,"Unspecified nondisplaced fracture of seventh cervical vertebra, sequela"
S1263,10,Unspecified traumatic spondylolisthesis of seventh cervical vertebra
S12630,10,Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra
S12630A,10,"Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture"
S12630B,10,"Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, initial encounter for open fracture"
S12630D,10,"Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12630G,10,"Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12630K,10,"Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12630S,10,"Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra, sequela"
S12631,10,Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra
S12631A,10,"Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture"
S12631B,10,"Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, initial encounter for open fracture"
S12631D,10,"Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12631G,10,"Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12631K,10,"Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12631S,10,"Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, sequela"
S1264,10,Type III traumatic spondylolisthesis of seventh cervical vertebra
S1264XA,10,"Type III traumatic spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture"
S1264XB,10,"Type III traumatic spondylolisthesis of seventh cervical vertebra, initial encounter for open fracture"
S1264XD,10,"Type III traumatic spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S1264XG,10,"Type III traumatic spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S1264XK,10,"Type III traumatic spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S1264XS,10,"Type III traumatic spondylolisthesis of seventh cervical vertebra, sequela"
S1265,10,Other traumatic spondylolisthesis of seventh cervical vertebra
S12650,10,Other traumatic displaced spondylolisthesis of seventh cervical vertebra
S12650A,10,"Other traumatic displaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture"
S12650B,10,"Other traumatic displaced spondylolisthesis of seventh cervical vertebra, initial encounter for open fracture"
S12650D,10,"Other traumatic displaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12650G,10,"Other traumatic displaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12650K,10,"Other traumatic displaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12650S,10,"Other traumatic displaced spondylolisthesis of seventh cervical vertebra, sequela"
S12651,10,Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra
S12651A,10,"Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, initial encounter for closed fracture"
S12651B,10,"Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, initial encounter for open fracture"
S12651D,10,"Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12651G,10,"Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12651K,10,"Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12651S,10,"Other traumatic nondisplaced spondylolisthesis of seventh cervical vertebra, sequela"
S1269,10,Other fracture of seventh cervical vertebra
S12690,10,Other displaced fracture of seventh cervical vertebra
S12690A,10,"Other displaced fracture of seventh cervical vertebra, initial encounter for closed fracture"
S12690B,10,"Other displaced fracture of seventh cervical vertebra, initial encounter for open fracture"
S12690D,10,"Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12690G,10,"Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12690K,10,"Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12690S,10,"Other displaced fracture of seventh cervical vertebra, sequela"
S12691,10,Other nondisplaced fracture of seventh cervical vertebra
S12691A,10,"Other nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture"
S12691B,10,"Other nondisplaced fracture of seventh cervical vertebra, initial encounter for open fracture"
S12691D,10,"Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing"
S12691G,10,"Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with delayed healing"
S12691K,10,"Other nondisplaced fracture of seventh cervical vertebra, subsequent encounter for fracture with nonunion"
S12691S,10,"Other nondisplaced fracture of seventh cervical vertebra, sequela"
S128,10,Fracture of other parts of neck
S128XXA,10,"Fracture of other parts of neck, initial encounter"
S128XXD,10,"Fracture of other parts of neck, subsequent encounter"
S128XXS,10,"Fracture of other parts of neck, sequela"
S129,10,"Fracture of neck, unspecified"
S129XXA,10,"Fracture of neck, unspecified, initial encounter"
S129XXD,10,"Fracture of neck, unspecified, subsequent encounter"
S129XXS,10,"Fracture of neck, unspecified, sequela"
S220,10,Fracture of thoracic vertebra
S2200,10,Fracture of unspecified thoracic vertebra
S22000,10,Wedge compression fracture of unspecified thoracic vertebra
S22000A,10,"Wedge compression fracture of unspecified thoracic vertebra, initial encounter for closed fracture"
S22000B,10,"Wedge compression fracture of unspecified thoracic vertebra, initial encounter for open fracture"
S22000D,10,"Wedge compression fracture of unspecified thoracic vertebra, subsequent encounter for fracture with routine healing"
S22000G,10,"Wedge compression fracture of unspecified thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22000K,10,"Wedge compression fracture of unspecified thoracic vertebra, subsequent encounter for fracture with nonunion"
S22000S,10,"Wedge compression fracture of unspecified thoracic vertebra, sequela"
S22001,10,Stable burst fracture of unspecified thoracic vertebra
S22001A,10,"Stable burst fracture of unspecified thoracic vertebra, initial encounter for closed fracture"
S22001B,10,"Stable burst fracture of unspecified thoracic vertebra, initial encounter for open fracture"
S22001D,10,"Stable burst fracture of unspecified thoracic vertebra, subsequent encounter for fracture with routine healing"
S22001G,10,"Stable burst fracture of unspecified thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22001K,10,"Stable burst fracture of unspecified thoracic vertebra, subsequent encounter for fracture with nonunion"
S22001S,10,"Stable burst fracture of unspecified thoracic vertebra, sequela"
S22002,10,Unstable burst fracture of unspecified thoracic vertebra
S22002A,10,"Unstable burst fracture of unspecified thoracic vertebra, initial encounter for closed fracture"
S22002B,10,"Unstable burst fracture of unspecified thoracic vertebra, initial encounter for open fracture"
S22002D,10,"Unstable burst fracture of unspecified thoracic vertebra, subsequent encounter for fracture with routine healing"
S22002G,10,"Unstable burst fracture of unspecified thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22002K,10,"Unstable burst fracture of unspecified thoracic vertebra, subsequent encounter for fracture with nonunion"
S22002S,10,"Unstable burst fracture of unspecified thoracic vertebra, sequela"
S22008,10,Other fracture of unspecified thoracic vertebra
S22008A,10,"Other fracture of unspecified thoracic vertebra, initial encounter for closed fracture"
S22008B,10,"Other fracture of unspecified thoracic vertebra, initial encounter for open fracture"
S22008D,10,"Other fracture of unspecified thoracic vertebra, subsequent encounter for fracture with routine healing"
S22008G,10,"Other fracture of unspecified thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22008K,10,"Other fracture of unspecified thoracic vertebra, subsequent encounter for fracture with nonunion"
S22008S,10,"Other fracture of unspecified thoracic vertebra, sequela"
S22009,10,Unspecified fracture of unspecified thoracic vertebra
S22009A,10,"Unspecified fracture of unspecified thoracic vertebra, initial encounter for closed fracture"
S22009B,10,"Unspecified fracture of unspecified thoracic vertebra, initial encounter for open fracture"
S22009D,10,"Unspecified fracture of unspecified thoracic vertebra, subsequent encounter for fracture with routine healing"
S22009G,10,"Unspecified fracture of unspecified thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22009K,10,"Unspecified fracture of unspecified thoracic vertebra, subsequent encounter for fracture with nonunion"
S22009S,10,"Unspecified fracture of unspecified thoracic vertebra, sequela"
S2201,10,Fracture of first thoracic vertebra
S22010,10,Wedge compression fracture of first thoracic vertebra
S22010A,10,"Wedge compression fracture of first thoracic vertebra, initial encounter for closed fracture"
S22010B,10,"Wedge compression fracture of first thoracic vertebra, initial encounter for open fracture"
S22010D,10,"Wedge compression fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing"
S22010G,10,"Wedge compression fracture of first thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22010K,10,"Wedge compression fracture of first thoracic vertebra, subsequent encounter for fracture with nonunion"
S22010S,10,"Wedge compression fracture of first thoracic vertebra, sequela"
S22011,10,Stable burst fracture of first thoracic vertebra
S22011A,10,"Stable burst fracture of first thoracic vertebra, initial encounter for closed fracture"
S22011B,10,"Stable burst fracture of first thoracic vertebra, initial encounter for open fracture"
S22011D,10,"Stable burst fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing"
S22011G,10,"Stable burst fracture of first thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22011K,10,"Stable burst fracture of first thoracic vertebra, subsequent encounter for fracture with nonunion"
S22011S,10,"Stable burst fracture of first thoracic vertebra, sequela"
S22012,10,Unstable burst fracture of first thoracic vertebra
S22012A,10,"Unstable burst fracture of first thoracic vertebra, initial encounter for closed fracture"
S22012B,10,"Unstable burst fracture of first thoracic vertebra, initial encounter for open fracture"
S22012D,10,"Unstable burst fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing"
S22012G,10,"Unstable burst fracture of first thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22012K,10,"Unstable burst fracture of first thoracic vertebra, subsequent encounter for fracture with nonunion"
S22012S,10,"Unstable burst fracture of first thoracic vertebra, sequela"
S22018,10,Other fracture of first thoracic vertebra
S22018A,10,"Other fracture of first thoracic vertebra, initial encounter for closed fracture"
S22018B,10,"Other fracture of first thoracic vertebra, initial encounter for open fracture"
S22018D,10,"Other fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing"
S22018G,10,"Other fracture of first thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22018K,10,"Other fracture of first thoracic vertebra, subsequent encounter for fracture with nonunion"
S22018S,10,"Other fracture of first thoracic vertebra, sequela"
S22019,10,Unspecified fracture of first thoracic vertebra
S22019A,10,"Unspecified fracture of first thoracic vertebra, initial encounter for closed fracture"
S22019B,10,"Unspecified fracture of first thoracic vertebra, initial encounter for open fracture"
S22019D,10,"Unspecified fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing"
S22019G,10,"Unspecified fracture of first thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22019K,10,"Unspecified fracture of first thoracic vertebra, subsequent encounter for fracture with nonunion"
S22019S,10,"Unspecified fracture of first thoracic vertebra, sequela"
S2202,10,Fracture of second thoracic vertebra
S22020,10,Wedge compression fracture of second thoracic vertebra
S22020A,10,"Wedge compression fracture of second thoracic vertebra, initial encounter for closed fracture"
S22020B,10,"Wedge compression fracture of second thoracic vertebra, initial encounter for open fracture"
S22020D,10,"Wedge compression fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing"
S22020G,10,"Wedge compression fracture of second thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22020K,10,"Wedge compression fracture of second thoracic vertebra, subsequent encounter for fracture with nonunion"
S22020S,10,"Wedge compression fracture of second thoracic vertebra, sequela"
S22021,10,Stable burst fracture of second thoracic vertebra
S22021A,10,"Stable burst fracture of second thoracic vertebra, initial encounter for closed fracture"
S22021B,10,"Stable burst fracture of second thoracic vertebra, initial encounter for open fracture"
S22021D,10,"Stable burst fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing"
S22021G,10,"Stable burst fracture of second thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22021K,10,"Stable burst fracture of second thoracic vertebra, subsequent encounter for fracture with nonunion"
S22021S,10,"Stable burst fracture of second thoracic vertebra, sequela"
S22022,10,Unstable burst fracture of second thoracic vertebra
S22022A,10,"Unstable burst fracture of second thoracic vertebra, initial encounter for closed fracture"
